ons_id,party_name,firstname,surname,votes,share,change
E14000914,Independent,Paul,Elsom,206,0.00557646,
E14000915,Labour,Phil,Wilson,18275,0.472027069,0.02100524
E14000915,Conservative,Scott,Wood,11432,0.295278438,0.060456699
E14000915,UK Independence Party,John,Leathley,6426,0.16597789,0.129206969
E14000915,Liberal Democrat,Stephen,Glenn,1370,0.035385887,-0.164330686
E14000915,Green,Greg,Robinson,1213,0.031330716,
E14000916,Labour,Bill,Esterson,26359,0.537708329,0.118687633
E14000916,Conservative,Valerie,Allen,14513,0.296056792,-0.043274244
E14000916,UK Independence Party,Tim,Power,4879,0.099528773,0.05712529
E14000916,Liberal Democrat,Paula,Keaveney,2086,0.042553191,-0.156691593
E14000916,Green,Lindsay,Melia,1184,0.024152914,
E14000917,Conservative,Nigel,Adams,27725,0.52505492,0.030893151
E14000917,Labour,Mark,Hayes,14168,0.268313007,0.011256867
E14000917,UK Independence Party,Colin,Heath,7389,0.139932581,0.108324941
E14000917,Liberal Democrat,Nicola,Turner,1920,0.036360882,-0.141105867
E14000917,Green,Ian,Richards,1465,0.02774411,
E14000917,Trade Unionist and Socialist Coalition,Ian,Wilson,137,0.0025945,
E14000918,Conservative,Michael,Fallon,28531,0.569208363,0.000960306
E14000918,UK Independence Party,Steve,Lindsay,8970,0.178956189,0.142889155
E14000918,Labour,Christopher,Clark,6448,0.12864097,-0.003746497
E14000918,Liberal Democrat,Alan,Bullion,3937,0.078545208,-0.135205602
E14000918,Green,Amelie,Boleyn,2238,0.04464927,
E14000921,Labour,Harry,Harpham,22663,0.565825282,0.015894665
E14000921,UK Independence Party,John,Booker,8856,0.221107033,0.180093516
E14000921,Conservative,Elise,DÃ_nweber ,4407,0.110029211,-0.004788078
E14000921,Liberal Democrat,Jonathan,Harston,1802,0.044990388,-0.154629286
E14000921,Green,Christine,Gilligan Kubo,1712,0.042743365,
E14000921,Trade Unionist and Socialist Coalition,Maxine,Bowler,442,0.011035378,-0.005822308
E14000921,English Democrats,Justin,Saxton,171,0.004269343,
E14000919,Labour,Paul,Blomfield,24308,0.550290902,0.137008371
E14000919,Green,Jillian,Creasy,6999,0.158445204,0.120922295
E14000919,Conservative,Stephanie,Roe,4917,0.11131234,0.009884733
E14000919,Liberal Democrat,Joe,Otten,4278,0.09684649,-0.312457069
E14000919,UK Independence Party,Dominic,Cook,3296,0.074615715,0.058892748
E14000919,Communist Party of Britain,Steve,Andrew,119,0.002693953,
E14000919,Pirate Party,Andy,Halsall,113,0.002558124,
E14000919,English Democrats,Elizabeth,Breed,68,0.001539402,
E14000919,The Above and Beyond Party,Thom,Brown,42,0.000950807,
E14000919,Workers Revolutionary Party,Mike,Driver,33,0.000747063,
E14000920,Labour,Clive,Betts,21439,0.514309704,0.027229912
E14000920,UK Independence Party,Steve,Winstone,9128,0.218975651,0.173356447
E14000920,Conservative,Matt,Sleat,7242,0.173731558,-0.000196185
E14000920,Liberal Democrat,Gail,Smith,2226,0.053400504,-0.179984349
E14000920,Green,Linda,Duckenfield,1117,0.02679621,
E14000920,Cannabis is Safer than Alcohol Party,Jen,Battersby,207,0.004965815,
E14000920,Trade Unionist and Socialist Coalition,Ian,Whitehouse,185,0.004438047,
E14000920,English Democrats,Matthew,Roberts,141,0.003382512,
E14000922,Liberal Democrat,Nick,Clegg,22215,0.400407347,-0.133942903
E14000922,Labour,Oliver,Coppard,19862,0.357996431,0.197089029
E14000922,Conservative,Ian,Walker,7544,0.135974478,-0.09948069
E14000922,UK Independence Party,Joe,Jenkins,3575,0.064436474,0.041066962
E14000922,Green,Peter,Garbutt,1772,0.031938862,0.013966827
E14000922,Independent,Carlton,Reeve,249,0.004488023,
E14000922,English Democrats,Steve,Clegg,167,0.003010039,-0.008449822
E14000922,Independent,Jim,Stop The Fiasco Wild,97,0.001748346,
E14000923,Labour,Louise,Haigh,20269,0.48204433,0.05609439
E14000923,UK Independence Party,Howard,Denby,7315,0.173967846,0.13653299
E14000923,Conservative,Stephen,Castens,6792,0.16152968,-0.011722748
E14000923,Liberal Democrat,Simon,Clement-Jones,4746,0.112871005,-0.170997753
E14000923,Green,Rita,Wilcock,2566,0.061025495,0.036827408
E14000923,Trade Unionist and Socialist Coalition,Alan,Munro,238,0.005660198,
E14000923,English Democrats,David,Haslett,122,0.002901446,
E14000924,Conservative,Mark,Spencer,22833,0.450372796,0.057943168
E14000924,Labour,LÃ©onie,Mathers,18186,0.358712375,-0.029345802
E14000924,UK Independence Party,Sally,Chadd,7399,0.145942641,0.115505904
E14000924,Green,Lydia,Davies-Bright,1108,0.021854906,
E14000924,Liberal Democrat,Daniel,Mosley,1094,0.021578761,-0.127193556
E14000924,Class War,David,Perkins,78,0.001538522,
E14000925,Conservative,Philip,Davies,25269,0.499960429,0.014355395
E14000925,Labour,Steve,Clapcote,15645,0.309544537,0.02512509
E14000925,UK Independence Party,Waqas,Ali Khan,4479,0.088619366,
E14000925,Green,Kevin,Warnes,2657,0.05257014,0.022687687
E14000925,Liberal Democrat,Andrew,Martin,1949,0.038561988,-0.161531078
E14000925,Yorkshire First,Darren,Hill,543,0.01074354,
E14000926,Conservative,Daniel,Kawczynski,24628,0.455214225,0.015719456
E14000926,Labour,Laura,Davies,15063,0.278418543,0.072649856
E14000926,UK Independence Party,Suzanne,Evans,7813,0.144412406,0.113740335
E14000926,Liberal Democrat,Christine,Tinker,4268,0.078888026,-0.210847104
E14000926,Green,Emma,Bullard,2247,0.041532661,0.030881327
E14000926,Children of the Atom,Stirling,McNeillie,83,0.001534139,
E14000927,Conservative,Gordon,Henderson,24425,0.494653489,-0.005840561
E14000927,UK Independence Party,Richard,Palmer,12257,0.248227956,0.194499931
E14000927,Labour,Guy,Nicholson,9673,0.195896958,-0.049687463
E14000927,Liberal Democrat,Keith,Nevols,1563,0.031653773,-0.131856458
E14000927,Green,Gary,Miller,1185,0.023998542,
E14000927,Monster Raving Loony Party,Mike,Young,275,0.005569282,-0.000997477
E14000928,Conservative,Julian,Smith,30248,0.554408988,0.048506642
E14000928,Labour,Malcolm,Birks,9487,0.173885152,0.07341735
E14000928,UK Independence Party,Alan,Henderson,7651,0.140233509,0.105349363
E14000928,Liberal Democrat,Jacquie,Bell,4057,0.074359867,-0.249720975
E14000928,Green,Andy,Brown,3116,0.057112484,
E14000929,Conservative,Stephen,Phillips,34805,0.561878471,0.045852938
E14000929,Labour,Jason,Pandya-Wood,10690,0.172575229,0.003735989
E14000929,UK Independence Party,Steven,Hopkins,9716,0.15685135,0.120516728
E14000929,Liberal Democrat,Matthew,Holden,3500,0.056502648,-0.12515366
E14000929,Linconshire Independents ,Marianne,Overton,3233,0.052192303,
E14000930,Labour,Fiona,Mactaggart,23421,0.485157949,0.026777488
E14000930,Conservative,Gurcharan,Singh,16085,0.333195236,-0.009500923
E14000930,UK Independence Party,Diana,Coad,6274,0.129963749,0.098188792
E14000930,Liberal Democrat,Thomas,McCann,1275,0.026411186,-0.11901632
E14000930,Green,Julian,Edmonds,1220,0.02527188,0.013919192
E14000931,Conservative,Julian,Knight,26956,0.492086383,0.066539031
E14000931,Liberal Democrat,Lorely,Burt,14054,0.25655817,-0.172163555
E14000931,UK Independence Party,Philip,Henrick,6361,0.116121141,0.094354013
E14000931,Labour,Nigel,Knowles,5693,0.103926687,0.015207501
E14000931,Green,Howard,Allen,1632,0.029792439,
E14000931,Independence from Europe,Mike,Natrass,50,0.000912759,
E14000931,The Democratic Party,Matthew,Ward,33,0.000602421,
E14000932,Conservative,David,Warburton,31960,0.529937489,0.084877105
E14000932,Liberal Democrat,David,Rendel,11692,0.193868245,-0.281169701
E14000932,UK Independence Party,Alan,Dimmick,6439,0.106766818,0.074891941
E14000932,Green,Theo,Simon,5434,0.090102638,
E14000932,Labour,David,Oakensen,4419,0.073272646,0.029139471
E14000932,Independent,Ian,Angell,365,0.006052165,
N06000014,Ulster Unionist Party,Danny,Kinahan,11942,0.326972045,
N06000014,Democratic Unionist Party,William,McCrea,10993,0.300988418,-0.03821591
N06000014,Sinn Fein,Declan,Kearney,4699,0.128658653,-0.010392774
N06000014,Alliance,Neil,Kelly,3576,0.097910905,0.021254726
N06000014,Social Democratic and Labour Party,Roisin,Lynch,2990,0.081866221,-0.005022543
N06000014,Traditional Unionist Voice,Richard,Cairns,1908,0.052241054,-0.001538828
N06000014,Conservative,Alan,Dunlop,415,0.011362703,
E14000933,Conservative,Stephen,Metcalfe,19788,0.434013993,-0.004658187
E14000933,UK Independence Party,Ian,Luder,12097,0.265325818,0.206333977
E14000933,Labour,Mike,Le-Surf,11493,0.25207817,-0.057567521
E14000933,Liberal Democrat,Geoff,Williams,1356,0.029741408,-0.103867623
E14000933,Independent,Kerry,Smith,401,0.00879521,
E14000933,Independent,None Of The Above,X,253,0.005549097,
E14000933,Independent,Stuart,Hooper,205,0.004496304,
E14000934,Conservative,Heidi,Allen,31454,0.511114722,0.037073134
E14000934,Labour,Dan,Greef,10860,0.176470588,0.074465712
E14000934,Liberal Democrat,Sebastian,Kindersley,9368,0.152226194,-0.189093909
E14000934,UK Independence Party,Marion,Mason,6010,0.097660058,0.065944399
E14000934,Green,Simon,Saggers,3848,0.062528437,0.044934966
E14000935,Conservative,Heather,Wheeler,25066,0.493794571,0.038906533
E14000935,Labour,Cheryl,Pidgeon,13595,0.267818447,-0.045694316
E14000935,UK Independence Party,Alan,Graves,8998,0.177258579,0.153339025
E14000935,Liberal Democrat,Lorraine,Johnson,1887,0.037173476,-0.121734872
E14000935,Green,Marianne,Bamkin,1216,0.023954927,
E14000936,Conservative,Richard,Drax,23756,0.488836759,0.038290148
E14000936,Labour,Simon,Bowkett,11762,0.242031401,-0.060572455
E14000936,UK Independence Party,Malcolm,Shakesby,7304,0.150297343,0.109868005
E14000936,Liberal Democrat,Howard,Legg,2901,0.059695043,-0.130267191
E14000936,Green,Jane,Burnet,2275,0.046813589,0.034986915
E14000936,Independent,Mervyn,Stewkesbury,435,0.00895117,
E14000936,Movement for Active Democracy,Andy,Kirkwood,164,0.003374694,-0.001256592
N06000015,Social Democratic and Labour Party,Margaret,Ritchie,18077,0.423378692,-0.061441332
N06000015,Sinn Fein,Chris,Hazzard,12186,0.285406469,-0.001897765
N06000015,Ulster Unionist Party,Harold,McKee,3964,0.092840246,
N06000015,Democratic Unionist Party,Jim,Wells,3486,0.08164508,-0.003940399
N06000015,UK Independence Party,Henry,Reilly,3044,0.071293065,
N06000015,Alliance,Martyn,Todd,1622,0.037988617,0.024839682
N06000015,Conservative,Felicity,Buchan,318,0.00744783,
E14000937,Conservative,Lucy,Frazer,28845,0.484741035,0.00508755
E14000937,Liberal Democrat,Jonathan,Chatfield,12008,0.201794777,-0.174633125
E14000937,Labour,Huw,Jones,9013,0.151463718,0.075424692
E14000937,UK Independence Party,Deborah,Rennie,6593,0.11079555,0.073678783
E14000937,Green,Clive,Semmens,3047,0.051204921,0.037906771
E14000938,Conservative,Sheryll,Murray,25516,0.505287338,0.054030712
E14000938,Liberal Democrat,Phil,Hutty,8521,0.168739356,-0.217620158
E14000938,UK Independence Party,Bradley,Monk,7698,0.152441681,0.090305719
